OID	Arrival	Duration	TimeOut
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
121	1	10	11
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
150	1	151	10
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	120
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
160	1	161	11
160	1	161	12
160	1	161	13
160	1	161	14
160	1	162	15
160	1	161	16
160	1	161	66
160	1	161	67
160	1	161	68
160	1	161	69
160	1	161	24
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
165	1	168	35
